state,district,year,quarter,user_count
Madhya Pradesh,hoshangabad district,2019,3,155059
Madhya Pradesh,vidisha district,2019,3,144856
Madhya Pradesh,balaghat district,2019,3,140473
Madhya Pradesh,singrauli district,2019,3,128398
Madhya Pradesh,betul district,2019,3,154313
Madhya Pradesh,sidhi district,2019,3,70641
Madhya Pradesh,datia district,2019,3,57230
Madhya Pradesh,dewas district,2019,3,198483
Madhya Pradesh,sheopur district,2019,3,35602
Madhya Pradesh,neemuch district,2019,3,93754
Madhya Pradesh,raisen district,2019,3,146998
Madhya Pradesh,mandsaur district,2019,3,144312
Madhya Pradesh,barwani district,2019,3,62370
Madhya Pradesh,katni district,2019,3,103909
Madhya Pradesh,dindori district,2019,3,29957
Madhya Pradesh,shivpuri district,2019,3,99753
Madhya Pradesh,gwalior district,2019,3,417846
Madhya Pradesh,anuppur district,2019,3,62143
Madhya Pradesh,agar malwa district,2019,3,43676
Madhya Pradesh,ashoknagar district,2019,3,55130
Madhya Pradesh,sagar district,2019,3,243729
Madhya Pradesh,niwari district,2019,3,24850
Madhya Pradesh,rewa district,2019,3,232367
Madhya Pradesh,shajapur district,2019,3,98393
Madhya Pradesh,ujjain district,2019,3,280589
Madhya Pradesh,bhind district,2019,3,123531
Madhya Pradesh,tikamgarh district,2019,3,58461
Madhya Pradesh,seoni district,2019,3,105476
Madhya Pradesh,harda district,2019,3,54924
Madhya Pradesh,burhanpur district,2019,3,54323
Madhya Pradesh,damoh district,2019,3,78642
Madhya Pradesh,bhopal district,2019,3,846170
Madhya Pradesh,jhabua district,2019,3,39668
Madhya Pradesh,dhar district,2019,3,214712
Madhya Pradesh,guna district,2019,3,129027
Madhya Pradesh,east nimar district,2019,3,98963
Madhya Pradesh,chhindwara district,2019,3,214945
Madhya Pradesh,umaria district,2019,3,40677
Madhya Pradesh,mandla district,2019,3,59617
Madhya Pradesh,indore district,2019,3,1071598
Madhya Pradesh,shahdol district,2019,3,89794
Madhya Pradesh,ratlam district,2019,3,163826
Madhya Pradesh,panna district,2019,3,49989
Madhya Pradesh,chhatarpur district,2019,3,125453
Madhya Pradesh,morena district,2019,1,113900
Madhya Pradesh,alirajpur district,2019,1,13122
Madhya Pradesh,sehore district,2019,1,149925
Madhya Pradesh,rajgarh district,2019,1,106743
Madhya Pradesh,khargone district,2019,1,109408
Madhya Pradesh,satna district,2019,1,160954
Madhya Pradesh,narsinghpur district,2019,1,95833
Madhya Pradesh,jabalpur district,2019,1,295042
Madhya Pradesh,hoshangabad district,2019,1,123858
Madhya Pradesh,vidisha district,2019,1,112602
Madhya Pradesh,balaghat district,2019,1,108073
Madhya Pradesh,singrauli district,2019,1,107427
Madhya Pradesh,betul district,2019,1,122961
Madhya Pradesh,sidhi district,2019,1,55922
Madhya Pradesh,datia district,2019,1,46221
Madhya Pradesh,dewas district,2019,1,155786
Madhya Pradesh,sheopur district,2019,1,27456
Madhya Pradesh,neemuch district,2019,1,72918
Madhya Pradesh,raisen district,2019,1,117214
Madhya Pradesh,mandsaur district,2019,1,112086
Madhya Pradesh,barwani district,2019,1,46138
Madhya Pradesh,katni district,2019,1,79580
Madhya Pradesh,dindori district,2019,1,22197
Madhya Pradesh,shivpuri district,2019,1,73259
Madhya Pradesh,gwalior district,2019,1,331504
Madhya Pradesh,anuppur district,2019,1,49988
Madhya Pradesh,agar malwa district,2019,1,33425
Madhya Pradesh,ashoknagar district,2019,1,44386
Madhya Pradesh,sagar district,2019,1,194467
Madhya Pradesh,niwari district,2019,1,19076
Madhya Pradesh,rewa district,2019,1,188803
Madhya Pradesh,shajapur district,2019,1,76924
Madhya Pradesh,ujjain district,2019,1,214818
Madhya Pradesh,bhind district,2019,1,94313
Madhya Pradesh,tikamgarh district,2019,1,44716
Madhya Pradesh,seoni district,2019,1,82398
Madhya Pradesh,harda district,2019,1,43995
Madhya Pradesh,burhanpur district,2019,1,42152
Madhya Pradesh,damoh district,2019,1,62435
Madhya Pradesh,bhopal district,2019,1,670417
Madhya Pradesh,jhabua district,2019,1,29064
Madhya Pradesh,dhar district,2019,1,166663
Madhya Pradesh,guna district,2019,1,98816
Madhya Pradesh,east nimar district,2019,1,75806
Madhya Pradesh,chhindwara district,2019,1,168633
Madhya Pradesh,umaria district,2019,1,31962
Madhya Pradesh,mandla district,2019,1,44325
Madhya Pradesh,indore district,2019,1,844465
Madhya Pradesh,shahdol district,2019,1,71433
Madhya Pradesh,ratlam district,2019,1,127023
Madhya Pradesh,panna district,2019,1,38426
Madhya Pradesh,chhatarpur district,2019,1,95345
Madhya Pradesh,mauganj district,2024,4,145858
Madhya Pradesh,morena district,2024,4,694186
Madhya Pradesh,alirajpur district,2024,4,157167
Madhya Pradesh,sehore district,2024,4,636093
Madhya Pradesh,rajgarh district,2024,4,630479
Madhya Pradesh,maihar district,2024,4,246726
Madhya Pradesh,khargone district,2024,4,648963
Madhya Pradesh,satna district,2024,4,574226
Madhya Pradesh,narsinghpur district,2024,4,455117
Madhya Pradesh,jabalpur district,2024,4,1322938
Madhya Pradesh,vidisha district,2024,4,602742
Madhya Pradesh,balaghat district,2024,4,604638
Madhya Pradesh,singrauli district,2024,4,476733
Madhya Pradesh,betul district,2024,4,587531
Madhya Pradesh,sidhi district,2024,4,340469
Madhya Pradesh,datia district,2024,4,278799
Madhya Pradesh,dewas district,2024,4,732757
Madhya Pradesh,sheopur district,2024,4,205126
Madhya Pradesh,neemuch district,2024,4,407957
Madhya Pradesh,raisen district,2024,4,584348
Madhya Pradesh,khandwa district,2024,4,476236
Madhya Pradesh,mandsaur district,2024,4,667872
Madhya Pradesh,barwani district,2024,4,401917
Madhya Pradesh,katni district,2024,4,472468
Madhya Pradesh,narmadapuram district,2024,4,581960
Madhya Pradesh,dindori district,2024,4,198995
Madhya Pradesh,shivpuri district,2024,4,628712
Madhya Pradesh,gwalior district,2024,4,1415249
Madhya Pradesh,anuppur district,2024,4,253463
Madhya Pradesh,agar malwa district,2024,4,244639
Madhya Pradesh,ashoknagar district,2024,4,297686
Madhya Pradesh,sagar district,2024,4,944144
Madhya Pradesh,niwari district,2024,4,134371
Madhya Pradesh,rewa district,2024,4,679408
Madhya Pradesh,shajapur district,2024,4,403634
Madhya Pradesh,ujjain district,2024,4,1122016
Madhya Pradesh,bhind district,2024,4,505021
Madhya Pradesh,tikamgarh district,2024,4,344185
Madhya Pradesh,seoni district,2024,4,490725
Madhya Pradesh,harda district,2024,4,221134
Madhya Pradesh,burhanpur district,2024,4,281225
Madhya Pradesh,pandhurna district,2024,4,140185
Madhya Pradesh,damoh district,2024,4,400092
Madhya Pradesh,bhopal district,2024,4,2532916
Madhya Pradesh,jhabua district,2024,4,310524
Madhya Pradesh,dhar district,2024,4,967815
Madhya Pradesh,guna district,2024,4,552858
Madhya Pradesh,chhindwara district,2024,4,728140
Madhya Pradesh,umaria district,2024,4,193216
Madhya Pradesh,mandla district,2024,4,345808
Madhya Pradesh,indore district,2024,4,3561408
Madhya Pradesh,shahdol district,2024,4,392141
Madhya Pradesh,ratlam district,2024,4,706494
Madhya Pradesh,panna district,2024,4,277344
Madhya Pradesh,chhatarpur district,2024,4,669806
Madhya Pradesh,morena district,2024,2,589260
Madhya Pradesh,alirajpur district,2024,2,93726
Madhya Pradesh,sehore district,2024,2,646945
Madhya Pradesh,rajgarh district,2024,2,563330
Madhya Pradesh,khargone district,2024,2,565568
Madhya Pradesh,satna district,2024,2,730055
Madhya Pradesh,narsinghpur district,2024,2,422175
Madhya Pradesh,jabalpur district,2024,2,1239008
Madhya Pradesh,hoshangabad district,2024,2,545969
Madhya Pradesh,vidisha district,2024,2,556945
Madhya Pradesh,balaghat district,2024,2,556645
Madhya Pradesh,singrauli district,2024,2,445679
Madhya Pradesh,betul district,2024,2,564545
Madhya Pradesh,sidhi district,2024,2,280122
Madhya Pradesh,datia district,2024,2,214525
Madhya Pradesh,dewas district,2024,2,709442
Madhya Pradesh,sheopur district,2024,2,152073
Madhya Pradesh,neemuch district,2024,2,360667
Madhya Pradesh,raisen district,2024,2,546051
Madhya Pradesh,mandsaur district,2024,2,569721
Madhya Pradesh,barwani district,2024,2,275768
Madhya Pradesh,katni district,2024,2,390250
Madhya Pradesh,dindori district,2024,2,134860
Madhya Pradesh,shivpuri district,2024,2,457156
Madhya Pradesh,gwalior district,2024,2,1355896
Madhya Pradesh,anuppur district,2024,2,224689
Madhya Pradesh,agar malwa district,2024,2,192099
Madhya Pradesh,ashoknagar district,2024,2,223120
Madhya Pradesh,sagar district,2024,2,856655
Madhya Pradesh,niwari district,2024,2,98944
Madhya Pradesh,rewa district,2024,2,794199
Madhya Pradesh,shajapur district,2024,2,384287
Madhya Pradesh,ujjain district,2024,2,1015587
Madhya Pradesh,bhind district,2024,2,495465
Madhya Pradesh,tikamgarh district,2024,2,252813
Madhya Pradesh,seoni district,2024,2,406322
Madhya Pradesh,harda district,2024,2,198692
Madhya Pradesh,burhanpur district,2024,2,229304
Madhya Pradesh,damoh district,2024,2,301303
Madhya Pradesh,bhopal district,2024,2,2528021
Madhya Pradesh,jhabua district,2024,2,200251
Madhya Pradesh,dhar district,2024,2,833099
Madhya Pradesh,guna district,2024,2,523068
Madhya Pradesh,east nimar district,2024,2,400508
Madhya Pradesh,chhindwara district,2024,2,785786
Madhya Pradesh,umaria district,2024,2,155535
Madhya Pradesh,mandla district,2024,2,250434
Madhya Pradesh,indore district,2024,2,3336262
Madhya Pradesh,shahdol district,2024,2,327038
Madhya Pradesh,ratlam district,2024,2,622246
Madhya Pradesh,panna district,2024,2,204247
Madhya Pradesh,chhatarpur district,2024,2,518111
Madhya Pradesh,mauganj district,2024,3,140960
Madhya Pradesh,morena district,2024,3,667923
Madhya Pradesh,alirajpur district,2024,3,150716
Madhya Pradesh,sehore district,2024,3,618139
Madhya Pradesh,rajgarh district,2024,3,609991
Madhya Pradesh,maihar district,2024,3,239842
Madhya Pradesh,khargone district,2024,3,626663
Madhya Pradesh,satna district,2024,3,553832
Madhya Pradesh,narsinghpur district,2024,3,439580
Madhya Pradesh,jabalpur district,2024,3,1280233
Madhya Pradesh,vidisha district,2024,3,582100
Madhya Pradesh,balaghat district,2024,3,577947
Madhya Pradesh,singrauli district,2024,3,460713
Madhya Pradesh,betul district,2024,3,564319
Madhya Pradesh,sidhi district,2024,3,328015
Madhya Pradesh,datia district,2024,3,268044
Madhya Pradesh,dewas district,2024,3,710884
Madhya Pradesh,sheopur district,2024,3,196044
Madhya Pradesh,neemuch district,2024,3,395038
Madhya Pradesh,raisen district,2024,3,565571
Madhya Pradesh,khandwa district,2024,3,459231
Madhya Pradesh,mandsaur district,2024,3,647118
Madhya Pradesh,barwani district,2024,3,386833
Madhya Pradesh,katni district,2024,3,455778
Madhya Pradesh,narmadapuram district,2024,3,563373
Madhya Pradesh,dindori district,2024,3,190042
Madhya Pradesh,shivpuri district,2024,3,605767
Madhya Pradesh,gwalior district,2024,3,1370838
Madhya Pradesh,anuppur district,2024,3,244453
Madhya Pradesh,agar malwa district,2024,3,237833
Madhya Pradesh,ashoknagar district,2024,3,287728
Madhya Pradesh,sagar district,2024,3,912167
Madhya Pradesh,niwari district,2024,3,129271
Madhya Pradesh,rewa district,2024,3,656273
Madhya Pradesh,shajapur district,2024,3,392093
Madhya Pradesh,ujjain district,2024,3,1086484
Madhya Pradesh,bhind district,2024,3,484087
Madhya Pradesh,tikamgarh district,2024,3,329780
Madhya Pradesh,seoni district,2024,3,469662
Madhya Pradesh,harda district,2024,3,213805
Madhya Pradesh,burhanpur district,2024,3,271593
Madhya Pradesh,pandhurna district,2024,3,135924
Madhya Pradesh,damoh district,2024,3,385045
Madhya Pradesh,bhopal district,2024,3,2456267
Madhya Pradesh,jhabua district,2024,3,296549
Madhya Pradesh,dhar district,2024,3,937167
Madhya Pradesh,guna district,2024,3,534793
Madhya Pradesh,chhindwara district,2024,3,702158
Madhya Pradesh,umaria district,2024,3,186438
Madhya Pradesh,mandla district,2024,3,331216
Madhya Pradesh,indore district,2024,3,3457022
Madhya Pradesh,shahdol district,2024,3,378085
Madhya Pradesh,ratlam district,2024,3,683793
Madhya Pradesh,panna district,2024,3,265993
Madhya Pradesh,chhatarpur district,2024,3,642871
Madhya Pradesh,morena district,2024,1,567218
Madhya Pradesh,alirajpur district,2024,1,90150
Madhya Pradesh,sehore district,2024,1,622467
Madhya Pradesh,rajgarh district,2024,1,542046
Madhya Pradesh,khargone district,2024,1,544387
Madhya Pradesh,satna district,2024,1,703168
Madhya Pradesh,narsinghpur district,2024,1,406477
Madhya Pradesh,jabalpur district,2024,1,1193636
Madhya Pradesh,hoshangabad district,2024,1,525637
Madhya Pradesh,vidisha district,2024,1,535477
Madhya Pradesh,balaghat district,2024,1,535642
Madhya Pradesh,singrauli district,2024,1,428919
Madhya Pradesh,betul district,2024,1,543553
Madhya Pradesh,sidhi district,2024,1,269357
Madhya Pradesh,datia district,2024,1,206618
Madhya Pradesh,dewas district,2024,1,683061
Madhya Pradesh,sheopur district,2024,1,146405
Madhya Pradesh,neemuch district,2024,1,347544
Madhya Pradesh,raisen district,2024,1,525370
Madhya Pradesh,mandsaur district,2024,1,548440
Madhya Pradesh,barwani district,2024,1,265627
Madhya Pradesh,katni district,2024,1,375380
Madhya Pradesh,dindori district,2024,1,129907
Madhya Pradesh,shivpuri district,2024,1,440062
Madhya Pradesh,gwalior district,2024,1,1307564
Madhya Pradesh,anuppur district,2024,1,216384
Madhya Pradesh,agar malwa district,2024,1,184770
Madhya Pradesh,ashoknagar district,2024,1,214897
Madhya Pradesh,sagar district,2024,1,824727
Madhya Pradesh,niwari district,2024,1,95153
Madhya Pradesh,rewa district,2024,1,764984
Madhya Pradesh,shajapur district,2024,1,369603
Madhya Pradesh,ujjain district,2024,1,978177
Madhya Pradesh,bhind district,2024,1,476833
Madhya Pradesh,tikamgarh district,2024,1,243252
Madhya Pradesh,seoni district,2024,1,390981
Madhya Pradesh,harda district,2024,1,191120
Madhya Pradesh,burhanpur district,2024,1,220692
Madhya Pradesh,damoh district,2024,1,289793
Madhya Pradesh,bhopal district,2024,1,2436143
Madhya Pradesh,jhabua district,2024,1,192970
Madhya Pradesh,dhar district,2024,1,802038
Madhya Pradesh,guna district,2024,1,502899
Madhya Pradesh,east nimar district,2024,1,385461
Madhya Pradesh,chhindwara district,2024,1,756689
Madhya Pradesh,umaria district,2024,1,149790
Madhya Pradesh,mandla district,2024,1,241085
Madhya Pradesh,indore district,2024,1,3217251
Madhya Pradesh,shahdol district,2024,1,315322
Madhya Pradesh,ratlam district,2024,1,598584
Madhya Pradesh,panna district,2024,1,196347
Madhya Pradesh,chhatarpur district,2024,1,498497
Madhya Pradesh,morena district,2020,4,267467
Madhya Pradesh,alirajpur district,2020,4,41088
Madhya Pradesh,sehore district,2020,4,300164
Madhya Pradesh,rajgarh district,2020,4,248183
Madhya Pradesh,khargone district,2020,4,259561
Madhya Pradesh,satna district,2020,4,340632
Madhya Pradesh,narsinghpur district,2020,4,198797
Madhya Pradesh,jabalpur district,2020,4,604034
Madhya Pradesh,hoshangabad district,2020,4,257815
Madhya Pradesh,vidisha district,2020,4,254046
Madhya Pradesh,balaghat district,2020,4,257330
Madhya Pradesh,singrauli district,2020,4,205335
Madhya Pradesh,betul district,2020,4,264821
Madhya Pradesh,sidhi district,2020,4,127036
Madhya Pradesh,datia district,2020,4,98245
Madhya Pradesh,dewas district,2020,4,331443
Madhya Pradesh,sheopur district,2020,4,67867
Madhya Pradesh,neemuch district,2020,4,164544
Madhya Pradesh,raisen district,2020,4,252088
Madhya Pradesh,mandsaur district,2020,4,257488
Madhya Pradesh,barwani district,2020,4,125456
Madhya Pradesh,katni district,2020,4,181408
Madhya Pradesh,dindori district,2020,4,59962
Madhya Pradesh,shivpuri district,2020,4,200121
Madhya Pradesh,gwalior district,2020,4,652985
Madhya Pradesh,anuppur district,2020,4,104310
Madhya Pradesh,agar malwa district,2020,4,83325
Madhya Pradesh,ashoknagar district,2020,4,100497
Madhya Pradesh,sagar district,2020,4,402006
Madhya Pradesh,niwari district,2020,4,44148
Madhya Pradesh,rewa district,2020,4,374099
Madhya Pradesh,shajapur district,2020,4,173999
Madhya Pradesh,ujjain district,2020,4,475637
Madhya Pradesh,bhind district,2020,4,223913
Madhya Pradesh,tikamgarh district,2020,4,110958
Madhya Pradesh,seoni district,2020,4,187112
Madhya Pradesh,harda district,2020,4,92862
Madhya Pradesh,burhanpur district,2020,4,105578
Madhya Pradesh,damoh district,2020,4,139246
Madhya Pradesh,bhopal district,2020,4,1249343
Madhya Pradesh,jhabua district,2020,4,88307
Madhya Pradesh,dhar district,2020,4,382523
Madhya Pradesh,guna district,2020,4,235371
Madhya Pradesh,east nimar district,2020,4,181040
Madhya Pradesh,chhindwara district,2020,4,370027
Madhya Pradesh,umaria district,2020,4,71049
Madhya Pradesh,mandla district,2020,4,113986
Madhya Pradesh,indore district,2020,4,1645564
Madhya Pradesh,shahdol district,2020,4,153490
Madhya Pradesh,ratlam district,2020,4,286103
Madhya Pradesh,panna district,2020,4,91870
Madhya Pradesh,chhatarpur district,2020,4,233668
Madhya Pradesh,morena district,2020,2,217318
Madhya Pradesh,alirajpur district,2020,2,31422
Madhya Pradesh,sehore district,2020,2,251480
Madhya Pradesh,rajgarh district,2020,2,198951
Madhya Pradesh,khargone district,2020,2,210140
Madhya Pradesh,satna district,2020,2,281414
Madhya Pradesh,narsinghpur district,2020,2,166358
Madhya Pradesh,jabalpur district,2020,2,507707
Madhya Pradesh,hoshangabad district,2020,2,213924
Madhya Pradesh,vidisha district,2020,2,207720
Madhya Pradesh,balaghat district,2020,2,207076
Madhya Pradesh,singrauli district,2020,2,171262
Madhya Pradesh,betul district,2020,2,217297
Madhya Pradesh,sidhi district,2020,2,102450
Madhya Pradesh,datia district,2020,2,81212
Madhya Pradesh,dewas district,2020,2,275957
Madhya Pradesh,sheopur district,2020,2,54544
Madhya Pradesh,neemuch district,2020,2,134827
Madhya Pradesh,raisen district,2020,2,207040
Madhya Pradesh,mandsaur district,2020,2,208900
Madhya Pradesh,barwani district,2020,2,98117
Madhya Pradesh,katni district,2020,2,148185
Madhya Pradesh,dindori district,2020,2,45900
Madhya Pradesh,shivpuri district,2020,2,156442
Madhya Pradesh,gwalior district,2020,2,554377
Madhya Pradesh,anuppur district,2020,2,85974
Madhya Pradesh,agar malwa district,2020,2,66194
Madhya Pradesh,ashoknagar district,2020,2,80288
Madhya Pradesh,sagar district,2020,2,333878
